SYMBOL	24888_1366Naive	24888_1369Naive	24888_1369DN	24888_1367DN	24888_1367Naive	24888_2189Naive	24888_2189DN	24888_2179Naive	24888_1368Naive	24888_2183Naive	24888_2183DN	24888_2185Naive	24888_2185DN	24888_1365DN	24888_1365Naive
ZNF299P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-5N11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND4LP18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007349.5	0	0	1	2	2	0	0	0	0	2	3	5	0	0	0
NPSR1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-278C7.1	21	35	24	16	22	61	34	26	19	26	5	47	15	20	24
MIR566	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AXIN2	0	362	58	52	274	164	54	14	204	1	0	0	3	0	0
MLIP-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTFR1L	970	630	787	524	815	659	864	660	619	744	583	1015	720	744	788
RP11-335L23.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00334	0	7	13	0	0	0	2	3	3	0	0	6	1	2	0
IQUB	0	0	3	0	0	4	0	0	0	0	2	0	0	1	0
CRYBB1	0	2	0	2	1	0	2	3	0	0	0	2	0	4	0
PLEKHF1	34	74	154	119	92	44	106	62	62	93	118	115	129	152	174
LINC01505	5	0	0	3	15	3	1	0	9	6	0	6	0	7	12
RP11-92F20.1	2	1	2	0	2	1	0	5	5	1	0	1	0	1	0
A1BG	19	26	48	22	24	20	11	39	33	39	9	74	47	13	42
RP11-359E19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-20D14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1293P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3F3BP1	0	2	0	1	2	0	1	2	1	0	0	0	0	0	0
BPNT1	450	251	692	408	272	302	797	284	336	349	528	529	729	411	474
COX6B1P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC-287O8.1	4	12	6	4	0	13	2	3	0	13	3	12	7	0	5
RPL23AP30	2	2	8	2	3	0	2	16	12	12	13	9	0	5	8
AC104534.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-57G10.8	1	4	8	1	3	5	3	9	0	0	0	10	7	0	16
PXK	3991	3533	3534	2291	3564	3298	3253	3735	3361	4150	3052	4639	3063	3155	3159
RP11-364C11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-135F9.3	59	45	54	22	40	26	37	40	32	71	15	49	49	38	52
HNRNPRP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2318O12.1	1	0	0	0	0	1	0	0	0	0	0	0	1	2	1
KRT18P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-553K23.2	7	0	0	0	0	0	1	0	1	0	0	0	0	0	0
RNU1-55P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPEP2	1342	1272	953	552	1581	1110	1024	1276	1660	1437	756	2272	763	804	1695
SNRPB2	712	635	796	541	940	583	940	624	658	792	490	1270	675	779	800
MIR6868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAP1P1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
DSG3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KCNK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX39A	4038	3203	3978	2889	4217	2705	3290	3460	3201	4089	2884	6046	3235	3608	3468
FLJ12825	0	0	0	0	0	0	0	0	0	1	21	0	0	0	0
POLR2KP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-286H15.1	14	20	16	11	29	4	0	36	10	5	0	15	0	5	22
AC011754.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-35N6.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFR2	30	53	94	18	28	24	90	32	19	23	44	67	42	79	32
CST9LP2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
RP11-434P11.1	16	18	5	6	10	22	9	14	14	22	16	21	18	1	7
SIRT5	507	329	504	389	433	391	535	404	422	591	357	536	494	337	418
CDH12P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-907P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC24	606	550	865	463	570	527	757	495	610	814	468	947	707	618	629
MIR96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7E89P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELF4	11	12	20	8	6	11	2	16	26	9	4	11	2	2	12
AC010240.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GIPR	4	3	10	1	5	0	8	1	0	0	44	8	15	14	1
MIR4460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC015977.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RP11-153F1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4305	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0
RP11-248B24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM66B	21	22	26	3	8	8	11	2	39	22	6	0	0	10	9
GATM	496	178	544	442	431	243	525	171	310	590	457	974	758	324	288
RP11-258F1.2	35	16	19	7	16	21	50	32	30	26	6	69	4	6	13
MIR1321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-321F6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSC22D1	368	140	349	270	289	241	340	636	172	355	266	1025	546	306	317
RCC2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR6	4	0	3	4	8	3	0	1	1	1	0	6	4	1	6
GMDS-AS1	278	269	294	184	178	316	238	204	291	405	193	356	216	213	249
RP11-528A10.1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RP11-724O16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB-158E9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM99A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA-AS1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF2RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-351A11.1	0	1	0	2	2	4	1	2	0	1	0	0	0	0	0
CTD-2270L9.2	2	0	0	1	0	5	0	1	2	2	0	3	0	0	0
RP11-15I20.1	3	3	1	0	4	2	0	0	5	8	2	6	0	1	5
RP4-701O16.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
RP11-1000B6.8	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
CTC-527H23.1	0	1	2	1	0	1	0	2	2	2	0	1	0	2	0
PVT1	79	20	452	279	44	26	390	211	24	100	404	83	345	534	50
RP11-266J6.2	5	2	1	0	4	4	2	3	4	5	3	0	1	4	0
TCEB1P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-426I6.2	0	0	2	0	5	1	0	0	1	3	0	0	0	1	2
ARHGDIA	1123	829	1354	1004	1718	661	1419	828	830	1041	1299	2129	1356	1224	1037
ALMS1P1	0	3	2	0	3	2	0	4	0	9	0	0	3	0	0
LGMNP1	3	0	4	4	2	0	6	3	1	0	7	1	4	1	1
CCDC85A	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0
RP11-234G16.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2033D15.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-161D15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAR1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST7	21	14	209	84	3	5	130	5	23	1	162	56	187	142	48
RP5-1092A3.5	9	5	4	5	8	6	11	2	8	4	2	7	2	3	6
RP11-81K13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-859I17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2639E6.9	2	0	1	0	0	1	0	0	4	0	1	3	4	0	5
DFNA5	209	141	244	181	374	222	145	414	34	26	19	482	206	58	120
RNA5SP216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-411G7.2	5	4	1	0	0	0	1	0	3	0	0	0	0	0	0
RP11-742D12.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU7-77P	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0
ZNF90P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARV1	385	377	394	316	579	377	505	380	421	603	316	738	313	427	649
C17orf89	754	518	776	409	492	486	719	595	495	661	454	688	468	726	598
RP11-585F1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ICOS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAA25	1037	960	1219	841	1156	973	775	1028	1040	1300	815	1895	939	760	1213
RP4-669H2.1	1	0	9	1	1	1	0	0	1	1	1	0	1	0	0
MTND5P41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-268G12.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-157G21.2	1	1	1	1	7	0	0	1	3	1	0	2	1	0	3
ZNF35	17	8	34	9	5	12	20	7	15	6	7	28	18	24	18
PGAM5	1172	700	1068	874	926	726	1247	913	846	1012	696	1287	866	836	1032
RP11-324D17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-467M13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORD55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-128A17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-363J17.1	0	2	4	0	0	1	1	0	0	1	0	3	0	0	2
PPM1G	2142	1761	2407	1442	1814	1502	2431	1705	1635	1840	1813	2560	2224	2033	2075
RP11-490G2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC3	3217	2842	3362	1976	3425	2340	2922	2875	3132	2926	2370	4320	2593	2015	2630
ARL4C	1331	1162	1238	1402	2387	1363	1788	1841	902	1337	1818	2252	1453	1484	1667
HIST1H3G	5	8	18	4	0	9	14	10	5	0	10	2	0	16	8
TTTY12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00486	0	0	1	1	2	0	3	0	6	0	4	0	1	0	0
SLC25A39P1	4	5	1	2	6	1	0	2	10	10	0	18	3	1	4
PRDX3P1	15	7	25	8	6	7	6	27	7	15	10	8	8	1	28
HOXA11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-95D17.1	17	12	22	39	19	8	27	34	24	38	41	27	19	29	14
RP11-785H5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEAT1_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-180P8.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GPR119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB-171A8.1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	3
TMEM102	318	208	347	222	195	320	459	240	133	220	257	445	424	359	237
RP11-355F22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR203A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-181K3.4	20	15	2	3	15	9	6	14	13	11	6	10	4	0	15
RP11-108P20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-625H18.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP69B	42	30	61	42	16	48	58	135	72	43	62	39	31	36	19
UNC5D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-170O19.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM204BP	1	0	1	0	1	1	0	0	1	0	0	0	3	1	0
TIGD6	154	96	96	56	89	121	83	121	101	130	114	130	101	72	92
C3orf30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-304F15.3	2	25	7	16	7	19	3	24	5	12	8	8	8	19	16
NR3C2	294	438	429	138	384	201	169	210	349	505	172	511	116	145	536
AC093326.3	5	0	0	0	0	0	0	0	1	0	0	3	0	5	0
TFAMP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISCA2P1	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0
RP3-442L6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-167N4.4	5	9	6	10	13	0	1	31	10	0	0	6	13	8	2
NUS1P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC144835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007099.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU1-14P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6C76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-72A23.4	0	0	0	0	6	1	0	0	0	0	0	0	0	0	1
RP11-407A16.3	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0
MYF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDHBP2	0	0	2	0	0	0	3	0	3	1	1	2	0	0	0
SAR1AP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A47P1	3	9	1	6	5	8	3	2	4	4	1	0	0	3	24
SEPSECS-AS1	113	99	96	83	135	98	90	100	82	29	26	138	60	51	98
ATP6V0B	2074	1711	2271	1555	1937	1410	2477	3638	1570	2233	1538	2736	2461	2259	2534
SNAPC2	212	194	325	149	245	147	298	172	122	246	219	336	302	266	231
RN7SL178P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-295G20.2	20	14	45	28	23	25	25	28	27	35	18	35	25	29	29
FOXL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-528A4.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP5A1P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP379	1	6	1	1	0	0	3	2	6	3	1	2	0	2	0
RP11-656D10.6	5	0	6	0	0	5	0	0	3	2	8	2	1	1	4
RP11-244H3.1	171	50	75	57	73	51	48	75	143	107	102	205	128	62	119
LINC01185	2	5	0	2	5	6	4	0	3	3	1	4	1	5	0
RP11-184J23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NECAP1	1006	734	776	536	864	796	739	784	875	992	621	1266	733	784	860
PHF10	1135	594	752	560	1033	723	590	1388	826	791	515	1946	604	616	834
AC005235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2008L17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPM3P6	16	22	20	11	15	17	13	13	7	36	19	23	8	14	23
PLCXD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR8078	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CHSY1	205	136	130	92	336	160	173	219	114	282	105	428	103	128	199
RP11-35G9.5	246	150	208	153	223	198	198	198	251	261	135	299	200	129	303
KB-431C1.5	16	11	20	4	6	0	6	16	3	7	1	11	6	0	5
RPL13P12	632	169	200	161	172	149	243	475	186	206	147	158	128	164	184
WFIKKN1	0	0	1	0	0	5	0	4	0	1	0	0	1	5	0
GAGE12C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-38G5.4	2	10	10	1	6	12	1	7	0	3	5	3	0	0	0
CT45A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-3113P16.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-273G15.2	44	9	6	10	14	5	14	48	5	37	23	62	38	11	10
RP11-406A20.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5K4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BLCAP	3373	2944	2604	2070	3542	2525	2809	2525	3078	3561	2162	4609	2677	2277	4036
C20orf196	253	230	234	169	278	226	272	235	217	387	79	417	231	236	309
CTD-2619J13.27	1	2	0	4	2	0	0	0	1	0	0	4	1	0	0
RP11-506N2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT7	378	279	230	241	463	270	181	259	336	396	218	498	231	209	369
AP001059.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMH	0	12	4	4	4	5	23	3	3	9	28	11	1	9	15
PRDM9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LAP3P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-164C12.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-803A2.1	5	2	7	0	4	0	0	5	1	6	0	4	0	0	4
RP4-794I6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-174O3.4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
CTD-2515H24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARK2P11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-34F20.7	8	7	1	7	12	7	7	1	10	33	0	20	0	0	8
NKX2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS4XP12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XXyac-YX155B6.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
VN1R12P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-598D14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-566H8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-798M19.6	32	36	67	46	32	29	50	26	22	26	26	26	29	73	44
SNORA30	3	2	3	0	1	0	3	4	0	3	0	0	1	0	0
SPA17	12	3	12	5	1	13	9	2	2	11	1	0	0	6	21
CYBA	10891	8378	11485	8324	12403	6977	12178	8666	7719	9792	7598	13866	9406	11160	13049
MRPS33	337	243	389	142	209	253	466	257	180	328	213	375	269	295	208
NEAT1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-479I16.2	5	1	5	1	4	2	1	2	1	0	1	6	0	0	0
RP11-110H1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB7	9	17	11	4	6	3	3	12	5	5	2	28	4	5	5
STAG3L3	93	107	105	56	135	86	62	109	90	113	89	187	108	84	110
LINC00692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-728E14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UVSSA	904	587	770	483	634	557	619	523	1090	808	797	580	525	707	579
RP11-137O10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-172H24.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-387D10.4	2	0	1	0	0	1	4	0	1	1	0	2	1	0	0
MIER3	391	369	412	307	260	439	514	347	315	483	288	507	333	304	304
COX6B1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-344E13.4	0	0	7	0	0	1	0	14	0	3	0	1	0	2	0
RP11-554D14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2061E19.1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ATP6V1B1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-304L19.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR150	5	1	3	1	1	1	1	1	0	4	0	0	0	4	3
RP11-813N20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNY4P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM229B	92	36	50	45	62	18	35	30	30	87	20	36	13	18	47
RN7SKP46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFC3	362	175	260	128	289	220	257	186	189	261	134	267	162	128	252
EHMT2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1H1P	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
CLTB	884	755	988	780	797	537	985	561	618	713	767	917	897	959	1040
AF238378.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-211N11.5	0	1	4	6	0	2	1	0	3	5	0	2	1	0	1
RP11-400K9.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D9B	3568	2881	5129	3300	2618	2696	3900	3740	3655	3911	4746	4915	6292	4129	3090
HDGF	1083	830	952	745	1119	703	1054	873	803	850	1046	1453	850	1053	1112
bP-21201H5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STXBP1	4	8	2	6	12	11	5	21	7	7	4	7	7	0	4
LASP1	2518	1972	2631	1490	1590	1896	2966	2114	1985	2405	2018	2958	2784	2043	2375
RP11-382J24.2	19	16	24	22	15	23	16	15	18	23	20	37	16	25	10
GHRHR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR8S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-689P11.3	7	1	11	6	2	3	2	5	4	5	7	13	4	8	4
AC079776.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	1	2	4	0	0	5	2	7	2	1	1	7	2	0	0
CTD-2139B15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-787P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFA7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6K3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U95743.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC104024.2	7	5	21	4	3	0	15	7	10	6	6	2	8	11	0
MIR924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STK32A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KB-1090H4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SARS	2855	2701	3285	2553	3091	2038	3276	2407	2497	2589	2389	4029	3085	2826	2580
ARPC3P1	5	23	4	1	4	15	14	26	5	0	2	10	1	7	14
RP11-255M2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-126O1.5	17	48	20	11	28	20	43	45	39	32	38	34	31	26	35
NGRN	463	257	316	214	311	302	410	315	333	396	269	488	294	241	350
TMEM136	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0
TCEB1P29	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
VSIG1	10	4	140	83	0	0	117	0	6	5	46	34	178	120	12
CA8	18	9	127	120	6	13	170	11	5	0	133	42	378	108	3
RP3-468K18.7	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0
COL5A1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGC16275	1	1	7	0	10	8	2	7	2	14	7	17	0	3	14
GLRXP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPRXP6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RN7SL847P	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
COL6A4P1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SYT15	0	1	1	0	0	0	0	0	0	5	0	0	0	0	0
FAM3B	8	1	0	0	0	1	0	1	0	2	0	3	0	2	0
SEC14L2	122	117	144	67	134	154	110	129	124	161	84	211	77	49	100
DDX50P2	0	1	0	0	0	0	1	1	2	0	0	0	0	0	0
RP11-711M9.2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
RP11-343N15.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
RP11-430G17.3	0	1	0	0	5	0	0	3	4	2	3	3	0	0	1
SOWAHB	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PGAM1P10	0	2	2	5	2	1	13	0	4	1	0	0	0	1	0
COX6B1P5	1	0	0	0	0	0	0	1	1	0	0	0	2	1	4
SNORD11	17	20	7	3	13	12	11	16	18	12	10	30	21	10	5
FAM74A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-339B21.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP6-29D12.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNTTIP1	595	430	658	346	538	419	559	403	553	538	323	734	490	717	817
RP1-125I3.2	0	5	0	1	2	0	1	3	0	0	3	1	0	0	1
RP13-467H17.1	15	3	0	1	0	0	0	0	0	2	0	0	5	0	2
RP11-736I10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-74C1.4	5	0	0	1	1	0	0	0	2	0	0	0	0	2	0
RPL3P13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1329P	2	0	0	0	0	0	2	0	1	3	0	3	0	2	0
CEACAM8	2	4	0	0	0	1	0	0	0	0	0	1	0	8	0
FSIP1	11	0	8	15	2	10	6	0	3	0	0	16	2	10	23
YWHAEP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP4-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLUHP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POU4F1	0	0	16	10	0	0	0	0	2	0	2	0	6	9	0
RP11-359G22.2	3	0	0	0	0	3	4	5	2	0	0	4	0	0	0
RP13-465B17.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6ATAC37P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-290L1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-655M14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPL32P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-294C11.2	3	0	1	0	0	0	0	0	0	0	1	0	0	0	2
RP11-34E5.4	63	84	124	50	80	92	29	77	49	177	60	132	75	19	83
AC090617.1	0	1	0	0	0	0	0	3	0	6	0	0	0	0	0
LINC01347	0	1	1	2	1	1	0	2	2	0	2	1	1	0	0
PCNT	1348	1067	1669	904	726	843	1170	1285	1085	1019	1586	1187	1209	1244	1151
TMEM254	458	275	366	171	335	291	360	342	244	478	238	564	374	207	417
RP11-672A2.4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FARSBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAPDHP1	3	2	7	9	1	2	7	1	3	1	7	2	5	9	5
CH507-254M2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP465	2	0	0	0	1	2	2	0	0	2	0	6	1	1	4
KLK13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FKBP11	263	164	337	126	260	224	416	269	190	284	342	478	274	545	215
RP11-403B2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009133.12	135	77	196	113	96	104	148	106	114	158	99	163	114	141	120
RP6-91H8.1	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0
AC011747.4	1	0	0	0	7	0	0	0	0	0	0	0	0	5	0
RP11-499E18.1	5	0	1	0	0	0	0	2	0	0	7	0	0	0	3
AL135842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2313F11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
